parent_dir,image_dir_name,sub_dir_name,fname,year,month,data_type,extension,full_path,has_udm
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13,2018,04,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13,2019,12,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13,2020,01,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13,2019,11,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13,2019,07,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13,2019,09,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13,2018,06,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13,2018,03,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13,2018,12,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13,2019,08,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13,2019,06,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13,2018,05,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13,2019,02,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13,2018,07,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13,2018,01,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13,2019,01,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13,2019,05,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,images,global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13,2018,11,Images,tif,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/images/global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13.tif,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13,2019,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13,2018,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13,2018,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13,2019,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13,2018,03,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13,2018,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13,2019,04,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13,2018,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13,2019,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13,2019,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13,2019,08,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13,2019,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13,2019,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13,2018,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13,2018,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13,2019,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13,2020,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13,2018,04,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13,2019,03,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13,2018,11,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13,2019,11,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13,2018,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13,2018,08,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_08_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13,2019,10,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels_match_pix,global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13,2018,10,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels_match_pix/global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13,2018,01,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_01_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13,2018,05,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13,2018,02,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13,2019,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13,2018,12,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13,2018,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13,2019,12,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13,2019,11,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13,2018,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13,2019,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13,2018,03,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13,2019,01,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13,2018,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13,2019,04,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13,2018,09,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13,2019,05,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_05_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13,2018,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13,2019,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13,2019,12,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_12_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13,2019,08,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13,2019,07,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13,2019,02,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_02_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13,2019,06,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13,2018,09,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_09_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13,2018,07,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_07_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13,2019,08,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_08_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13,2018,06,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_06_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13,2018,10,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_10_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13,2019,07,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_07_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13,2019,09,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_09_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13,2018,05,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_05_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13,2019,10,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_10_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13,2019,06,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_06_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13,2019,04,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_04_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13,2020,01,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13,2020,01,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2020_01_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13,2018,04,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13,2019,03,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13,2018,03,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_03_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13,2019,03,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_03_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13,2018,11,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13,2018,11,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_11_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13,2019,11,Buildings,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2019_11_mosaic_L15-0357E-1223N_1429_3296_13_Buildings.geojson,False
train,L15-0357E-1223N_1429_3296_13,labels,global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13,2018,04,UDM,geojson,../../DATASET/dataset_pruebas/train/L15-0357E-1223N_1429_3296_13/labels/global_monthly_2018_04_mosaic_L15-0357E-1223N_1429_3296_13_UDM.geojson,False
